Date,Year,Month,Month_Number,Model,Series,Segment,Region,Unit Price (USD),Units Sold,Total Revenue (USD),Cores,Threads,TDP (Watts),Lithography (nm),Total Cores Shipped,Total Threads Shipped,Est Power Shipped (kW)
2025-01-27,2024,July,7,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,166.0,19920.0,8,8,50,10,1328,1328,8.3
2025-01-28,2024,July,7,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,147.0,22050.0,8,8,41,10,1176,1176,6.027
2025-01-29,2024,July,7,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,250.0,23750.0,8,8,26,14,2000,2000,6.5
2025-01-30,2024,August,8,Core i9-12900K,CELERON,DESKTOP,NORTH AMERICA,589,407.0,239723.0,16,24,125,10,6512,9768,50.875
2025-01-31,2024,August,8,Core i7-12700K,CELERON,DESKTOP,NORTH AMERICA,384,859.0,329856.0,12,20,125,10,10308,17180,107.375
2025-02-01,2024,August,8,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,1122.0,324258.0,10,16,125,10,11220,17952,140.25
2025-02-02,2024,August,8,Core i5-12400,CELERON,DESKTOP,NORTH AMERICA,192,1954.0,375168.0,6,12,65,10,11724,23448,127.01
2025-02-03,2024,August,8,Core i3-12100,CELERON,DESKTOP,NORTH AMERICA,110,1305.0,143550.0,4,8,60,10,5220,10440,78.3
2025-02-04,2024,August,8,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,774.0,49536.0,2,4,46,10,1548,3096,35.604
2025-02-05,2024,August,8,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,655.0,27510.0,2,2,46,10,1310,1310,30.13
2025-02-06,2024,August,8,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,422.0,50640.0,8,8,50,10,3376,3376,21.1
2025-02-08,2024,December,12,Core i3-12100,CELERON,DESKTOP,ASIA-PACIFIC,110,,186450.0,4,8,60,10,6780,13560,101.7
2025-02-08,2024,August,8,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,582.0,,8,8,26,14,4656,4656,15.132
2025-02-09,2024,August,8,Core i9-12900K,CELERON,DESKTOP,EUROPE,589,335.0,,16,24,125,10,5360,8040,41.875
2025-02-09,2025,January,1,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,414.0,,2,4,46,10,828,1656,19.044
2025-02-11,2024,August,8,Core i5-12600K,CORE I5,DESKTOP,EUROPE,289,898.0,259522.0,10,16,125,10,8980,14368,112.25
2025-02-12,2024,August,8,Core i5-12400,CELERON,DESKTOP,EUROPE,192,1471.0,282432.0,6,12,65,10,8826,17652,95.615
2025-02-13,2024,August,8,Core i3-12100,CELERON,DESKTOP,EUROPE,110,1377.0,,4,8,60,10,5508,11016,82.62
2025-02-14,2024,August,8,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,566.0,36224.0,2,4,46,10,1132,2264,26.036
2025-02-15,2024,August,8,Celeron G6900,CELERON,DESKTOP,EUROPE,42,464.0,19488.0,2,2,46,10,928,928,21.344
2025-02-16,2024,August,8,Atom C5125,ATOM,EMBEDDED,EUROPE,120,337.0,40440.0,8,8,50,10,2696,2696,16.85
2025-02-17,2024,August,8,Atom C5320,ATOM,EMBEDDED,EUROPE,150,269.0,40350.0,8,8,41,10,2152,2152,11.029
2025-02-18,2024,August,8,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,461.0,43795.0,8,8,26,14,3688,3688,11.986
2025-02-19,2024,August,8,Core i9-12900K,CORE I9,DESKTOP,ASIA-PACIFIC,589,522.0,,16,24,125,10,8352,12528,65.25
2025-02-20,2024,August,8,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,999.0,383616.0,12,20,125,10,11988,19980,124.875
2025-02-21,2024,August,8,Core i5-12600K,CELERON,DESKTOP,ASIA-PACIFIC,289,1217.0,351713.0,10,16,125,10,12170,19472,152.125
2025-02-22,2024,August,8,Core i5-12400,CELERON,DESKTOP,ASIA-PACIFIC,192,1882.0,,6,12,65,10,11292,22584,122.33
2025-02-23,2024,August,8,Core i3-12100,CORE I3,DESKTOP,ASIA-PACIFIC,110,1487.0,163570.0,4,8,60,10,5948,11896,89.22
2025-02-24,2024,August,8,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,923.0,59072.0,2,4,46,10,1846,3692,42.458
2025-02-25,2024,August,8,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,674.0,28308.0,2,2,46,10,1348,1348,31.004
2025-02-26,2024,August,8,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,398.0,47760.0,8,8,50,10,3184,3184,19.9
2025-02-27,2024,August,8,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,325.0,48750.0,8,8,41,10,2600,2600,13.325
2025-02-28,2024,August,8,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,652.0,61940.0,8,8,26,14,5216,5216,16.952
2025-03-01,2024,July,7,Core i5-12400,CORE I5,DESKTOP,EUROPE,192,1329.0,255168.0,6,12,65,10,7974,15948,86.385
2025-03-01,2024,August,8,Core i9-12900K,CORE I9,DESKTOP,LATIN AMERICA,589,,120156.0,16,24,125,10,3264,4896,25.5
2025-03-02,2024,August,8,Core i7-12700K,CELERON,DESKTOP,LATIN AMERICA,384,467.0,179328.0,12,20,125,10,5604,9340,58.375
2025-03-03,2024,August,8,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,608.0,175712.0,10,16,125,10,6080,9728,76.0
2025-03-05,2024,August,8,Core i3-12100,CELERON,DESKTOP,LATIN AMERICA,110,649.0,71390.0,4,8,60,10,2596,5192,38.94
2025-03-06,2024,August,8,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,421.0,26944.0,2,4,46,10,842,1684,19.366
2025-03-07,2024,August,8,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,342.0,14364.0,2,2,46,10,684,684,15.732
2025-03-08,2024,August,8,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,193.0,23160.0,8,8,50,10,1544,1544,9.65
2025-03-10,2024,August,8,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,299.0,28405.0,8,8,26,14,2392,2392,7.774
2025-03-11,2024,September,9,Core i9-12900K,CELERON,DESKTOP,NORTH AMERICA,589,420.0,247380.0,16,24,125,10,6720,10080,52.5
2025-03-12,2024,September,9,Core i7-12700K,CORE I7,DESKTOP,NORTH AMERICA,384,709.0,272256.0,12,20,125,10,8508,14180,88.625
2025-03-12,2025,March,3,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,,36120.0,8,8,50,10,2408,2408,15.05
2025-03-13,2024,September,9,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,1080.0,312120.0,10,16,125,10,10800,17280,135.0
2025-03-14,2024,September,9,Core i5-12400,CELERON,DESKTOP,NORTH AMERICA,192,1634.0,313728.0,6,12,65,10,9804,19608,106.21
2025-03-15,2024,September,9,Core i3-12100,CELERON,DESKTOP,NORTH AMERICA,110,1289.0,141790.0,4,8,60,10,5156,10312,77.34
2025-03-16,2024,September,9,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,706.0,45184.0,2,4,46,10,1412,2824,32.476
2025-03-17,2024,September,9,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,596.0,25032.0,2,2,46,10,1192,1192,27.416
2025-03-18,2024,September,9,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,372.0,44640.0,8,8,50,10,2976,2976,18.6
2025-03-19,2024,September,9,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,260.0,39000.0,8,8,41,10,2080,2080,10.66
2025-03-20,2024,September,9,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,408.0,38760.0,8,8,26,14,3264,3264,10.608
2025-03-21,2024,September,9,Core i9-12900K,CELERON,DESKTOP,EUROPE,589,377.0,222053.0,16,24,125,10,6032,9048,47.125
2025-03-22,2024,September,9,Core i7-12700K,CORE I7,DESKTOP,EUROPE,384,727.0,279168.0,12,20,125,10,8724,14540,90.875
2025-03-23,2024,September,9,Core i5-12600K,CELERON,DESKTOP,EUROPE,289,780.0,225420.0,10,16,125,10,7800,12480,97.5
2025-03-24,2024,September,9,Core i5-12400,CELERON,DESKTOP,EUROPE,192,1486.0,285312.0,6,12,65,10,8916,17832,96.59
2025-03-25,2024,September,9,Core i3-12100,CORE I3,DESKTOP,EUROPE,110,1222.0,134420.0,4,8,60,10,4888,9776,73.32
2025-03-26,2024,September,9,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,553.0,35392.0,2,4,46,10,1106,2212,25.438
2025-03-27,2024,September,9,Celeron G6900,CELERON,DESKTOP,EUROPE,42,452.0,18984.0,2,2,46,10,904,904,20.792
2025-03-28,2024,September,9,Atom C5125,ATOM,EMBEDDED,EUROPE,120,266.0,31920.0,8,8,50,10,2128,2128,13.3
2025-03-29,2024,September,9,Atom C5320,ATOM,EMBEDDED,EUROPE,150,190.0,28500.0,8,8,41,10,1520,1520,7.79
2025-03-30,2024,September,9,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,365.0,34675.0,8,8,26,14,2920,2920,9.49
2025-03-31,2024,September,9,Core i9-12900K,CORE I9,DESKTOP,ASIA-PACIFIC,589,467.0,275063.0,16,24,125,10,7472,11208,58.375
2025-04-01,2024,July,7,Core i3-12100,CORE I3,DESKTOP,EUROPE,110,,115830.0,4,8,60,10,4212,8424,63.18
2025-04-01,2024,September,9,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,730.0,280320.0,12,20,125,10,8760,14600,91.25
2025-04-02,2024,September,9,Core i5-12600K,CORE I5,DESKTOP,ASIA-PACIFIC,289,1086.0,313854.0,10,16,125,10,10860,17376,135.75
2025-04-03,2024,August,8,Core i5-12400,CELERON,DESKTOP,LATIN AMERICA,192,941.0,180672.0,6,12,65,10,5646,11292,61.165
2025-04-03,2024,September,9,Core i5-12400,CORE I5,DESKTOP,ASIA-PACIFIC,192,1663.0,319296.0,6,12,65,10,9978,19956,108.095
2025-04-04,2024,September,9,Core i3-12100,CORE I3,DESKTOP,ASIA-PACIFIC,110,,159060.0,4,8,60,10,5784,11568,86.76
2025-04-05,2024,September,9,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,805.0,51520.0,2,4,46,10,1610,3220,37.03
2025-04-06,2024,September,9,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,545.0,22890.0,2,2,46,10,1090,1090,25.07
2025-04-07,2024,September,9,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,341.0,40920.0,8,8,50,10,2728,2728,17.05
2025-04-09,2024,September,9,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,493.0,46835.0,8,8,26,14,3944,3944,12.818
2025-04-10,2024,September,9,Core i9-12900K,CORE I9,DESKTOP,LATIN AMERICA,589,181.0,106609.0,16,24,125,10,2896,4344,22.625
2025-04-10,2025,February,2,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,295.0,35400.0,8,8,50,10,2360,2360,14.75
2025-04-11,2024,September,9,Core i7-12700K,CELERON,DESKTOP,LATIN AMERICA,384,390.0,149760.0,12,20,125,10,4680,7800,48.75
2025-04-12,2024,September,9,Core i5-12600K,CELERON,DESKTOP,LATIN AMERICA,289,471.0,,10,16,125,10,4710,7536,58.875
2025-04-13,2024,September,9,Core i5-12400,CORE I5,DESKTOP,LATIN AMERICA,192,715.0,137280.0,6,12,65,10,4290,8580,46.475
2025-04-14,2024,September,9,Core i3-12100,CORE I3,DESKTOP,LATIN AMERICA,110,659.0,72490.0,4,8,60,10,2636,5272,39.54
2025-04-15,2024,September,9,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,321.0,20544.0,2,4,46,10,642,1284,14.766
2025-04-16,2024,September,9,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,296.0,12432.0,2,2,46,10,592,592,13.616
2025-04-17,2024,September,9,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,158.0,18960.0,8,8,50,10,1264,1264,7.9
2025-04-18,2024,September,9,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,135.0,,8,8,41,10,1080,1080,5.535
2025-04-19,2024,September,9,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,240.0,22800.0,8,8,26,14,1920,1920,6.24
2025-04-20,2024,October,10,Core i9-12900K,CELERON,DESKTOP,NORTH AMERICA,589,338.0,199082.0,16,24,125,10,5408,8112,42.25
2025-04-21,2024,October,10,Core i7-12700K,CORE I7,DESKTOP,NORTH AMERICA,384,830.0,318720.0,12,20,125,10,9960,16600,103.75
2025-04-22,2024,October,10,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,954.0,275706.0,10,16,125,10,9540,15264,119.25
2025-04-23,2024,October,10,Core i5-12400,CORE I5,DESKTOP,NORTH AMERICA,192,1803.0,346176.0,6,12,65,10,10818,21636,117.195
2025-04-24,2024,October,10,Core i3-12100,CELERON,DESKTOP,NORTH AMERICA,110,1180.0,,4,8,60,10,4720,9440,70.8
2025-04-25,2024,October,10,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,643.0,41152.0,2,4,46,10,1286,2572,29.578
2025-04-26,2024,October,10,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,462.0,19404.0,2,2,46,10,924,924,21.252
2025-04-27,2024,October,10,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,379.0,45480.0,8,8,50,10,3032,3032,18.95
2025-04-28,2024,October,10,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,264.0,39600.0,8,8,41,10,2112,2112,10.824
2025-04-29,2024,October,10,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,475.0,45125.0,8,8,26,14,3800,3800,12.35
2025-04-30,2024,October,10,Core i9-12900K,CORE I9,DESKTOP,EUROPE,589,287.0,,16,24,125,10,4592,6888,35.875
2025-05-01,2024,October,10,Core i7-12700K,CORE I7,DESKTOP,EUROPE,384,709.0,272256.0,12,20,125,10,8508,14180,88.625
2025-05-02,2024,October,10,Core i5-12600K,CORE I5,DESKTOP,EUROPE,289,803.0,232067.0,10,16,125,10,8030,12848,100.375
2025-05-03,2024,October,10,Core i5-12400,CELERON,DESKTOP,EUROPE,192,1477.0,283584.0,6,12,65,10,8862,17724,96.005
2025-05-04,2024,October,10,Core i3-12100,CELERON,DESKTOP,EUROPE,110,1002.0,110220.0,4,8,60,10,4008,8016,60.12
2025-05-05,2024,October,10,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,,31872.0,2,4,46,10,996,1992,22.908
2025-05-06,2024,October,10,Celeron G6900,CELERON,DESKTOP,EUROPE,42,378.0,15876.0,2,2,46,10,756,756,17.388
2025-05-06,2024,November,11,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,717.0,30114.0,2,2,46,10,1434,1434,32.982
2025-05-07,2024,October,10,Atom C5125,ATOM,EMBEDDED,EUROPE,120,272.0,32640.0,8,8,50,10,2176,2176,13.6
2025-05-07,2024,November,11,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,322.0,,2,2,46,10,644,644,14.812
2025-05-08,2024,October,10,Atom C5320,ATOM,EMBEDDED,EUROPE,150,224.0,33600.0,8,8,41,10,1792,1792,9.184
2025-05-09,2025,January,1,Atom C5320,ATOM,EMBEDDED,EUROPE,150,178.0,26700.0,8,8,41,10,1424,1424,7.298
2025-05-09,2024,October,10,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,334.0,31730.0,8,8,26,14,2672,2672,8.684
2025-05-10,2024,October,10,Core i9-12900K,CORE I9,DESKTOP,ASIA-PACIFIC,589,464.0,273296.0,16,24,125,10,7424,11136,58.0
2025-05-12,2024,October,10,Core i5-12600K,CELERON,DESKTOP,ASIA-PACIFIC,289,1152.0,,10,16,125,10,11520,18432,144.0
2025-05-13,2024,October,10,Core i5-12400,CELERON,DESKTOP,ASIA-PACIFIC,192,1685.0,323520.0,6,12,65,10,10110,20220,109.525
2025-05-14,2024,October,10,Core i3-12100,CORE I3,DESKTOP,ASIA-PACIFIC,110,,152570.0,4,8,60,10,5548,11096,83.22
2025-05-15,2024,October,10,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,,46528.0,2,4,46,10,1454,2908,33.442
2025-05-16,2024,October,10,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,512.0,21504.0,2,2,46,10,1024,1024,23.552
2025-05-17,2024,October,10,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,323.0,38760.0,8,8,50,10,2584,2584,16.15
2025-05-18,2024,October,10,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,317.0,47550.0,8,8,41,10,2536,2536,12.997
2025-05-19,2024,October,10,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,567.0,53865.0,8,8,26,14,4536,4536,14.742
2025-05-20,2024,October,10,Core i9-12900K,CORE I9,DESKTOP,LATIN AMERICA,589,,111910.0,16,24,125,10,3040,4560,23.75
2025-05-21,2024,October,10,Core i7-12700K,CELERON,DESKTOP,LATIN AMERICA,384,368.0,141312.0,12,20,125,10,4416,7360,46.0
2025-05-22,2024,October,10,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,550.0,158950.0,10,16,125,10,5500,8800,68.75
2025-05-23,2024,October,10,Core i5-12400,CELERON,DESKTOP,LATIN AMERICA,192,,147840.0,6,12,65,10,4620,9240,50.05
2025-05-24,2024,October,10,Core i3-12100,CELERON,DESKTOP,LATIN AMERICA,110,566.0,62260.0,4,8,60,10,2264,4528,33.96
2025-05-25,2024,October,10,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,295.0,18880.0,2,4,46,10,590,1180,13.57
2025-05-26,2024,October,10,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,281.0,11802.0,2,2,46,10,562,562,12.926
2025-05-27,2024,October,10,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,172.0,20640.0,8,8,50,10,1376,1376,8.6
2025-05-28,2024,October,10,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,113.0,16950.0,8,8,41,10,904,904,4.633
2025-05-29,2024,October,10,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,211.0,20045.0,8,8,26,14,1688,1688,5.486
2025-05-30,2024,November,11,Core i9-12900K,CORE I9,DESKTOP,NORTH AMERICA,589,473.0,278597.0,16,24,125,10,7568,11352,59.125
2025-05-31,2024,November,11,Core i7-12700K,CORE I7,DESKTOP,NORTH AMERICA,384,1082.0,415488.0,12,20,125,10,12984,21640,135.25
2025-06-01,2024,November,11,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,1174.0,339286.0,10,16,125,10,11740,18784,146.75
2025-06-02,2024,November,11,Core i5-12400,CORE I5,DESKTOP,NORTH AMERICA,192,1814.0,348288.0,6,12,65,10,10884,21768,117.91
2025-06-03,2024,November,11,Core i3-12100,CORE I3,DESKTOP,NORTH AMERICA,110,1870.0,,4,8,60,10,7480,14960,112.2
2025-06-04,2024,November,11,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,775.0,49600.0,2,4,46,10,1550,3100,35.65
2025-06-06,2024,November,11,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,395.0,47400.0,8,8,50,10,3160,3160,19.75
2025-06-07,2024,November,11,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,301.0,45150.0,8,8,41,10,2408,2408,12.341
2025-06-08,2024,November,11,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,554.0,52630.0,8,8,26,14,4432,4432,14.404
2025-06-08,2024,December,12,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,,61950.0,8,8,41,10,3304,3304,16.933
2025-06-09,2024,November,11,Core i9-12900K,CORE I9,DESKTOP,EUROPE,589,457.0,269173.0,16,24,125,10,7312,10968,57.125
2025-06-10,2024,November,11,Core i7-12700K,CORE I7,DESKTOP,EUROPE,384,949.0,364416.0,12,20,125,10,11388,18980,118.625
2025-06-13,2024,November,11,Core i3-12100,CORE I3,DESKTOP,EUROPE,110,1502.0,165220.0,4,8,60,10,6008,12016,90.12
2025-06-14,2024,November,11,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,651.0,41664.0,2,4,46,10,1302,2604,29.946
2025-06-15,2024,November,11,Celeron G6900,CELERON,DESKTOP,EUROPE,42,536.0,22512.0,2,2,46,10,1072,1072,24.656
2025-06-16,2024,November,11,Atom C5125,ATOM,EMBEDDED,EUROPE,120,400.0,48000.0,8,8,50,10,3200,3200,20.0
2025-06-17,2024,November,11,Atom C5320,ATOM,EMBEDDED,EUROPE,150,244.0,36600.0,8,8,41,10,1952,1952,10.004
2025-06-18,2024,November,11,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,438.0,41610.0,8,8,26,14,3504,3504,11.388
2025-06-19,2024,November,11,Core i9-12900K,CORE I9,DESKTOP,ASIA-PACIFIC,589,508.0,299212.0,16,24,125,10,8128,12192,63.5
2025-06-20,2024,November,11,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,956.0,367104.0,12,20,125,10,11472,19120,119.5
2025-06-21,2024,November,11,Core i5-12600K,CELERON,DESKTOP,ASIA-PACIFIC,289,1345.0,388705.0,10,16,125,10,13450,21520,168.125
2025-06-22,2024,November,11,Core i5-12400,CELERON,DESKTOP,ASIA-PACIFIC,192,2286.0,438912.0,6,12,65,10,13716,27432,148.59
2025-06-23,2024,November,11,Core i3-12100,CELERON,DESKTOP,ASIA-PACIFIC,110,,199650.0,4,8,60,10,7260,14520,108.9
2025-06-24,2024,November,11,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,1038.0,66432.0,2,4,46,10,2076,4152,47.748
2025-06-25,2024,November,11,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,814.0,34188.0,2,2,46,10,1628,1628,37.444
2025-06-26,2024,November,11,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,442.0,53040.0,8,8,50,10,3536,3536,22.1
2025-06-27,2024,November,11,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,,,8,8,41,10,2752,2752,14.104
2025-06-28,2024,November,11,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,,59565.0,8,8,26,14,5016,5016,16.302
2025-06-29,2024,November,11,Core i9-12900K,CORE I9,DESKTOP,LATIN AMERICA,589,264.0,155496.0,16,24,125,10,4224,6336,33.0
2025-06-30,2024,November,11,Core i7-12700K,CORE I7,DESKTOP,LATIN AMERICA,384,478.0,183552.0,12,20,125,10,5736,9560,59.75
2025-07-01,2024,July,7,Atom C5125,ATOM,EMBEDDED,EUROPE,120,301.0,36120.0,8,8,50,10,2408,2408,15.05
2025-07-01,2024,November,11,Core i5-12600K,CELERON,DESKTOP,LATIN AMERICA,289,711.0,205479.0,10,16,125,10,7110,11376,88.875
2025-07-02,2024,November,11,Core i5-12400,CELERON,DESKTOP,LATIN AMERICA,192,1001.0,192192.0,6,12,65,10,6006,12012,65.065
2025-07-02,2024,August,8,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,289.0,43350.0,8,8,41,10,2312,2312,11.849
2025-07-03,2024,November,11,Core i3-12100,CORE I3,DESKTOP,LATIN AMERICA,110,871.0,95810.0,4,8,60,10,3484,6968,52.26
2025-07-04,2024,November,11,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,420.0,26880.0,2,4,46,10,840,1680,19.32
2025-07-06,2024,November,11,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,243.0,29160.0,8,8,50,10,1944,1944,12.15
2025-07-07,2024,November,11,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,185.0,27750.0,8,8,41,10,1480,1480,7.585
2025-07-08,2024,November,11,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,267.0,25365.0,8,8,26,14,2136,2136,6.942
2025-07-09,2024,December,12,Core i9-12900K,CORE I9,DESKTOP,NORTH AMERICA,589,571.0,336319.0,16,24,125,10,9136,13704,71.375
2025-07-09,2025,January,1,Core i9-12900K,CORE I9,DESKTOP,ASIA-PACIFIC,589,330.0,194370.0,16,24,125,10,5280,7920,41.25
2025-07-10,2024,December,12,Core i7-12700K,CELERON,DESKTOP,NORTH AMERICA,384,1025.0,393600.0,12,20,125,10,12300,20500,128.125
2025-07-11,2025,March,3,Core i7-12700K,CELERON,DESKTOP,NORTH AMERICA,384,821.0,315264.0,12,20,125,10,9852,16420,102.625
2025-07-11,2024,December,12,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,1535.0,443615.0,10,16,125,10,15350,24560,191.875
2025-07-12,2024,December,12,Core i5-12400,CORE I5,DESKTOP,NORTH AMERICA,192,2244.0,430848.0,6,12,65,10,13464,26928,145.86
2025-07-13,2024,December,12,Core i3-12100,CELERON,DESKTOP,NORTH AMERICA,110,1677.0,184470.0,4,8,60,10,6708,13416,100.62
2025-07-14,2024,December,12,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,735.0,47040.0,2,4,46,10,1470,2940,33.81
2025-07-15,2024,December,12,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,638.0,26796.0,2,2,46,10,1276,1276,29.348
2025-07-16,2024,December,12,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,434.0,,8,8,50,10,3472,3472,21.7
2025-07-17,2024,December,12,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,356.0,53400.0,8,8,41,10,2848,2848,14.596
2025-07-18,2024,December,12,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,556.0,52820.0,8,8,26,14,4448,4448,14.456
2025-07-19,2024,December,12,Core i9-12900K,CORE I9,DESKTOP,EUROPE,589,382.0,224998.0,16,24,125,10,6112,9168,47.75
2025-07-20,2024,December,12,Core i7-12700K,CORE I7,DESKTOP,EUROPE,384,,362496.0,12,20,125,10,11328,18880,118.0
2025-07-21,2024,December,12,Core i5-12600K,CORE I5,DESKTOP,EUROPE,289,1310.0,378590.0,10,16,125,10,13100,20960,163.75
2025-07-22,2024,December,12,Core i5-12400,CORE I5,DESKTOP,EUROPE,192,1729.0,331968.0,6,12,65,10,10374,20748,112.385
2025-07-23,2024,December,12,Core i3-12100,CELERON,DESKTOP,EUROPE,110,1289.0,141790.0,4,8,60,10,5156,10312,77.34
2025-07-24,2024,December,12,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,666.0,,2,4,46,10,1332,2664,30.636
2025-07-25,2024,December,12,Celeron G6900,CELERON,DESKTOP,EUROPE,42,,20538.0,2,2,46,10,978,978,22.494
2025-07-26,2024,December,12,Atom C5125,ATOM,EMBEDDED,EUROPE,120,401.0,48120.0,8,8,50,10,3208,3208,20.05
2025-07-27,2024,December,12,Atom C5320,ATOM,EMBEDDED,EUROPE,150,253.0,37950.0,8,8,41,10,2024,2024,10.373
2025-07-28,2024,December,12,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,511.0,48545.0,8,8,26,14,4088,4088,13.286
2025-07-29,2024,December,12,Core i9-12900K,CELERON,DESKTOP,ASIA-PACIFIC,589,519.0,305691.0,16,24,125,10,8304,12456,64.875
2025-07-30,2024,December,12,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,1133.0,435072.0,12,20,125,10,13596,22660,141.625
